mean_acc_x,mean_acc_y,mean_acc_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_acc_x,std_acc_y,std_acc_z,std_gyro_x,Activity
1.353939,0.384162,8.925448,0.289060,0.117172,0.255669,1.099786,0.561323,1.446413,0.279476,RUNNING
1.917552,0.323899,8.623614,0.186426,0.197529,0.271762,1.101533,0.835640,1.828183,0.344132,RUNNING
0.881105,0.816362,9.451252,0.066365,0.049073,0.193645,0.660381,0.409666,1.047844,0.189086,RUNNING
1.327650,0.255827,10.749053,0.187127,0.155864,0.110443,1.231367,1.192196,1.215552,0.330199,RUNNING
1.564976,0.046636,9.635455,0.204830,0.216033,0.227272,1.254500,0.593600,1.190983,0.387885,RUNNING
1.132224,1.104733,8.313108,0.152707,0.198901,0.108074,1.410630,0.956464,1.618898,0.216550,RUNNING
1.270041,0.193928,10.823116,0.167523,0.188519,0.240329,1.366491,0.570917,1.082633,0.288702,RUNNING
0.740844,0.572954,9.252598,0.182994,0.232482,0.195739,0.914084,1.048156,1.019207,0.409214,RUNNING
0.359210,0.426478,9.123132,0.171188,0.176825,0.246745,0.958000,0.722381,1.421292,0.260608,RUNNING
1.601266,0.422853,9.506441,0.106057,0.098432,0.111800,1.273525,1.505884,1.005773,0.452888,RUNNING
0.737944,0.668693,8.795458,0.135831,0.095554,0.190470,0.920168,0.625433,1.353967,0.239269,RUNNING
1.138581,1.085237,9.261077,0.116058,0.147875,0.151686,1.277581,0.855919,0.984279,0.195560,RUNNING
0.897666,0.297421,7.887030,0.110776,0.224256,0.200092,1.049424,0.924809,1.056437,0.435791,RUNNING
1.693284,1.539650,8.227478,0.172844,0.136911,0.139848,1.245283,0.845689,1.443013,0.194024,RUNNING
0.152040,-0.001548,8.089767,0.160450,0.124196,0.215158,0.940247,0.480563,1.074646,0.271084,RUNNING
1.300997,1.128197,8.813903,0.166100,0.216711,0.203146,0.513360,1.018399,1.215668,0.411487,RUNNING
1.437877,0.626238,9.203710,0.095167,0.117233,0.229454,0.670584,0.788359,1.548030,0.268530,RUNNING
1.642118,1.859904,10.049472,0.152572,0.217850,0.192809,1.148665,0.831057,0.926276,0.152328,RUNNING
1.381899,1.378446,9.043641,0.145207,0.076058,0.145556,1.048676,0.980320,1.936241,0.403223,RUNNING
1.030635,0.581275,7.757517,0.078782,0.136034,0.245464,1.080573,0.947137,1.128762,0.286212,RUNNING
0.620977,0.947047,9.448009,0.117815,0.152595,0.145120,1.267602,0.903675,1.259163,0.406912,RUNNING
1.627971,0.269431,8.463807,0.088409,0.147705,0.184688,1.499709,1.009663,1.725484,0.108488,RUNNING
0.943272,0.683410,9.351888,0.192305,0.166966,0.176109,1.296764,0.700128,1.038954,0.289663,RUNNING
1.325102,0.181403,9.382066,0.191633,0.119837,0.263376,1.136771,0.639768,1.140508,0.200744,RUNNING
1.574749,0.550789,8.777738,0.300177,0.162218,0.134866,0.848464,0.934146,1.170025,0.227591,RUNNING
2.248981,0.636612,9.518903,0.108311,0.188031,0.074724,1.024753,0.863406,0.967311,0.309144,RUNNING
1.417289,1.306677,9.158286,0.132382,0.072399,0.162058,0.919420,0.876319,1.367948,0.335956,RUNNING
0.824762,1.375973,8.630711,0.154996,0.161096,0.097600,0.538190,1.164221,1.099404,0.243039,RUNNING
0.939459,1.086453,8.130321,0.281829,0.110171,0.229610,0.928395,1.400669,1.325906,0.473123,RUNNING
0.623973,0.012793,8.794944,0.084074,0.112055,0.121681,1.117993,0.720292,1.373799,0.406129,RUNNING
1.270247,1.039728,8.740622,0.207365,0.098251,0.221017,0.904517,1.293522,1.429523,0.241036,RUNNING
1.163777,1.034013,9.066841,0.105680,0.170979,0.198824,1.433406,0.983820,1.201577,0.242287,RUNNING
1.766065,0.897866,9.512647,0.123244,0.076682,0.267814,1.048051,1.228630,0.962010,0.344483,RUNNING
1.137159,0.589498,8.012480,0.135278,0.158911,0.172051,1.426404,0.723017,1.442609,0.260514,RUNNING
1.581498,1.208350,8.054205,0.106396,0.092978,0.195641,1.114792,0.640493,1.041469,0.299932,RUNNING
0.983377,0.220939,10.378073,0.134730,0.112767,0.212283,0.771049,0.926826,1.002074,0.395636,RUNNING
1.475400,1.203059,9.299587,0.165796,0.037107,0.205349,1.107931,0.765717,1.143288,0.345966,RUNNING
1.208143,0.190891,7.914655,0.123393,0.086721,0.258044,0.296547,1.028348,1.659972,0.385411,RUNNING
1.408457,0.963842,9.645040,0.088826,0.128946,0.151083,1.132961,0.969785,1.667192,0.387838,RUNNING
1.733942,1.206768,9.851995,0.259917,0.219215,0.211249,0.897409,0.412699,1.262428,0.251372,RUNNING
0.691993,0.655772,8.530609,0.102205,0.120330,0.162214,0.768568,0.939285,0.908046,0.284409,RUNNING
1.312832,0.510625,9.022023,0.149045,0.169008,0.161297,0.993018,0.633802,1.407034,0.120622,RUNNING
0.892339,2.023117,9.470206,0.142151,0.191576,0.209825,0.337240,1.237466,1.228445,0.292536,RUNNING
1.151239,0.787176,9.367610,0.170031,0.241479,0.249032,0.676965,0.650043,1.791782,0.271313,RUNNING
0.974902,0.746880,7.882286,0.118487,0.142219,0.264261,0.376279,0.843759,0.973567,0.157114,RUNNING
0.948161,0.288301,9.099270,0.125426,0.223529,0.148954,1.207890,0.881369,1.073741,0.160405,RUNNING
0.916370,0.957692,8.882102,0.128318,0.124166,0.233806,1.392601,1.404663,0.834599,0.354473,RUNNING
1.293726,0.921223,8.438627,0.305829,0.175933,0.162136,0.542276,0.645091,1.749012,0.384315,RUNNING
1.213391,0.242415,8.099093,0.208087,0.195047,0.200241,0.956705,0.362384,1.764147,0.328929,RUNNING
1.237551,0.788467,9.690375,0.122906,0.171797,0.178944,1.069361,0.756458,0.898797,0.216441,RUNNING
1.674227,0.671568,8.842999,0.113863,0.042348,0.184023,0.630745,1.280985,1.095936,0.284822,RUNNING
0.690538,1.064844,8.848774,0.250521,0.162605,0.154951,0.786191,1.059735,1.055168,0.398851,RUNNING
0.967950,0.632779,8.687655,0.184519,0.198770,0.223635,0.944226,0.958505,0.538217,0.368693,RUNNING
0.269141,0.779911,9.196423,0.163886,0.008621,0.210721,0.582093,1.524545,1.396579,0.301466,RUNNING
0.892716,1.568486,9.108103,0.094215,0.149963,0.210098,1.087619,0.725514,1.016122,0.303424,RUNNING
1.046743,0.558470,8.594531,0.111618,0.221533,0.258865,0.633808,0.716122,1.255283,0.263235,RUNNING
0.777435,-0.004183,7.999181,0.161444,0.111527,0.208202,0.799378,0.771148,1.195102,0.292416,RUNNING
1.575757,0.582150,8.064590,0.151208,0.123307,0.122865,0.685739,0.704221,0.830193,0.239266,RUNNING
0.876994,1.038619,8.521255,0.115378,0.127721,0.255974,0.579074,1.222921,1.369027,0.387178,RUNNING
1.338684,0.906467,9.681759,0.124410,0.153294,0.253129,1.025040,0.740518,1.137118,0.240014,RUNNING
0.726945,0.048372,8.793340,0.147092,0.131872,0.214791,1.204148,0.625234,0.872797,0.335956,RUNNING
1.273183,0.416333,10.035129,0.144708,0.188556,0.243077,1.141753,0.994238,1.496615,0.342959,RUNNING
1.446824,0.412066,7.733544,0.041292,0.180976,0.130868,1.337792,0.672771,0.813926,0.332529,RUNNING
1.759893,1.010517,10.304317,0.221311,0.119857,0.086172,0.637496,0.738404,1.314356,0.090677,RUNNING
0.478387,1.167579,9.196528,0.119965,0.139072,0.232459,0.773456,1.162488,0.987621,0.199982,RUNNING
0.998463,1.411683,8.298452,0.119047,0.180161,0.233633,0.920051,1.289995,1.158240,0.348290,RUNNING
1.906397,0.841574,8.646022,0.182911,0.229933,0.176740,1.184695,0.621728,1.366290,0.284106,RUNNING
1.666485,0.915584,8.742088,0.172229,0.177918,0.320398,1.236788,1.370153,0.694713,0.206142,RUNNING
1.092574,0.534171,8.237963,0.116005,0.153856,0.162132,0.741276,0.786200,1.339856,0.119671,RUNNING
1.409671,0.639414,8.847607,0.119752,0.126962,0.150229,1.014708,0.946083,1.315589,0.139936,RUNNING
0.768814,0.224014,9.485787,0.189343,0.077848,0.198610,0.725062,1.144507,1.184117,0.260452,RUNNING
1.369382,0.905014,8.203707,0.104839,0.145834,0.182545,0.823119,1.059755,1.219098,0.391685,RUNNING
1.354402,0.600579,9.880475,0.114436,0.172692,0.232039,1.423350,0.383395,1.764832,0.413159,RUNNING
1.670431,1.193251,9.429835,0.141899,0.153467,0.210946,0.637583,0.443225,1.393104,0.285355,RUNNING
0.568768,1.260653,8.262885,0.066224,0.058934,0.215960,1.396623,1.154657,1.064627,0.384598,RUNNING
1.055392,0.379144,9.840204,0.237745,0.095085,0.321584,0.846904,1.077799,1.708911,0.188883,RUNNING
1.459057,0.551937,8.723729,0.090756,0.172086,0.254762,1.197953,0.368903,1.253833,0.205814,RUNNING
1.240312,0.688741,9.071980,0.133405,0.138007,0.155036,1.133747,0.689428,1.759990,0.354612,RUNNING
1.357703,0.291505,8.694048,0.132371,0.181218,0.137557,0.827848,0.808173,1.000718,0.165781,RUNNING
0.914363,0.965198,8.939316,0.164666,0.107987,0.161526,1.403811,0.849210,1.259029,0.315735,RUNNING
0.838049,1.299799,9.667111,0.106808,0.087322,0.180997,1.358694,0.800686,0.990085,0.323464,RUNNING
1.049882,0.745989,9.339519,0.153449,0.166665,0.181759,1.076652,0.452399,1.097606,0.408247,RUNNING
0.936736,-0.212197,9.199157,0.118302,0.138536,0.194382,1.143326,0.547565,1.514255,0.391215,RUNNING
0.918391,0.527329,7.812777,0.170205,0.199207,0.197323,1.247478,0.428944,1.127351,0.310662,RUNNING
0.586018,1.154174,9.756955,0.169958,0.117204,0.279276,1.348386,0.732429,0.849857,0.168705,RUNNING
1.466308,0.674582,9.527049,0.099421,0.140775,0.210387,1.628309,0.663354,0.421820,0.284380,RUNNING
1.639564,1.198294,9.154422,0.135255,0.157721,0.104315,0.697790,1.018748,1.133047,0.358797,RUNNING
1.540449,0.530803,8.876310,0.135807,0.216754,0.216058,0.845891,0.959020,1.205668,0.191510,RUNNING
1.435491,0.972809,8.842990,0.100010,0.105513,0.188289,0.660966,0.612345,1.362358,0.243553,RUNNING
0.749472,0.769057,10.160666,0.173281,0.232895,0.143337,1.409408,1.151474,0.871876,0.274354,RUNNING
1.109045,0.894784,9.132102,0.091855,0.088591,0.152353,1.161877,0.859536,1.225615,0.146595,RUNNING
1.846405,0.538283,9.029505,0.080469,0.092947,0.207392,1.309048,0.453552,0.926758,0.317346,RUNNING
1.156959,1.173657,9.042532,0.167314,0.170864,0.140413,1.454283,0.876731,1.615498,0.230323,RUNNING
1.191967,0.997144,9.318214,0.148816,0.121592,0.206440,1.404375,0.917156,1.225766,0.491643,RUNNING
0.770236,1.428183,8.758891,0.068262,0.168499,0.151303,1.635071,1.275953,0.855967,0.344057,RUNNING
1.099603,-0.098236,7.775259,0.175717,0.110587,0.227337,1.263340,0.577715,1.060828,0.266511,RUNNING
1.263145,1.886749,10.267879,0.156779,0.155063,0.193089,0.969798,0.421973,1.214864,0.200742,RUNNING
1.049454,0.635607,8.129080,0.114089,0.181729,0.135011,1.228517,0.733185,1.493585,0.011345,RUNNING
0.980271,1.174405,9.048796,0.094193,0.153281,0.245831,1.781369,0.881941,1.217806,0.317525,RUNNING
1.109229,-0.005194,8.849932,0.038167,0.203579,0.175825,0.536258,0.616798,0.970861,0.291178,RUNNING
0.801640,0.861862,9.731831,0.123797,0.096410,0.199441,0.547305,1.255777,1.640796,0.350376,RUNNING
1.103185,1.280014,10.148190,0.066144,0.020046,0.186995,0.305328,0.766826,1.574250,0.301301,RUNNING
0.959209,0.490095,9.024662,0.113823,0.213291,0.249164,1.316237,0.565205,1.383610,0.396766,RUNNING
1.119998,0.926506,9.445765,0.146013,0.245552,0.117586,0.799512,0.594791,1.010231,0.222540,RUNNING
0.774241,0.704816,8.226237,0.092535,0.139696,0.232074,1.706186,1.134279,1.463665,0.350542,RUNNING
0.729317,0.836265,9.366927,0.145833,0.199702,0.195638,0.464600,0.456334,1.285584,0.021152,RUNNING
1.386941,1.074540,9.139002,0.148889,0.215336,0.272891,0.861020,1.469464,1.292121,0.338510,RUNNING
0.842600,0.915024,9.234231,0.104988,0.081289,0.246313,1.012315,0.731720,1.389572,0.344693,RUNNING
1.508605,0.661979,9.420302,0.151846,0.117508,0.144033,1.332540,0.313122,0.604364,0.385872,RUNNING
1.416609,0.599133,10.535030,0.113550,-0.003389,0.147276,0.806888,0.936527,0.967115,0.467500,RUNNING
0.200291,0.538814,9.641889,0.217372,0.171258,0.211426,1.126767,0.915183,0.907222,0.202593,RUNNING
1.039222,0.237701,8.586675,0.195292,0.189826,0.214285,0.837866,0.751682,1.534948,0.286197,RUNNING
1.115778,1.063487,8.946187,0.133813,0.154714,0.217258,0.915081,1.191670,1.265020,0.345203,RUNNING
1.283818,0.543407,8.679445,0.093637,0.149604,0.221286,1.331837,0.488602,0.835957,0.358486,RUNNING
1.200153,0.479578,9.983990,0.135870,0.108930,0.261577,1.136516,0.669996,1.414682,0.174129,RUNNING
1.366556,0.691637,9.599345,0.133091,0.036636,0.162778,0.197312,0.419979,1.207902,0.230396,RUNNING
1.076946,0.712797,9.483699,0.165331,0.121492,0.092905,1.299990,0.542987,0.945448,0.101196,RUNNING
1.151029,0.606948,9.338328,0.263011,0.134882,0.283260,0.824464,0.237779,1.691093,0.285378,RUNNING
1.413885,0.453662,9.819920,0.139657,0.190589,0.181275,1.105774,1.159356,1.361786,0.160547,RUNNING
1.776746,0.635619,8.894352,0.242831,0.128242,0.099435,1.016312,1.188807,1.020230,0.298729,RUNNING
0.319269,1.180614,9.139739,0.130633,0.170762,0.230247,1.014141,1.433878,1.484949,0.406897,RUNNING
1.480476,1.126105,9.847784,0.171062,0.152169,0.150501,0.711684,0.790041,1.392288,0.462777,RUNNING
0.965089,1.137259,9.283628,0.125165,0.131017,0.204783,1.194923,0.893246,1.719937,0.215142,RUNNING
0.631889,0.509103,8.326292,0.049548,0.151718,0.164063,1.117743,0.686930,0.939002,0.372699,RUNNING
1.420706,0.660763,8.755454,0.130784,0.210057,0.301214,1.344564,1.215877,1.056551,0.295694,RUNNING
1.091861,1.142341,8.833300,0.097370,0.232646,0.112345,0.793924,1.068402,1.068928,0.435338,RUNNING
0.072255,1.281682,8.738519,0.145754,0.190869,0.125209,0.557030,1.232625,1.778013,0.192871,RUNNING
0.687203,0.678207,9.183812,0.125108,0.131908,0.133247,0.610565,0.325115,1.895184,0.337218,RUNNING
1.483480,0.874539,7.922458,0.233750,0.195776,0.218628,1.243870,1.031219,0.958057,0.119423,RUNNING
0.797695,0.450344,9.585976,0.264372,0.175197,0.250946,0.505697,0.466488,1.558384,0.225354,RUNNING
1.233947,0.519658,8.863221,0.155875,0.207462,0.115779,0.990841,1.318132,0.971325,0.293967,RUNNING
1.693940,0.570967,8.900255,0.108701,0.095130,0.234027,1.229820,0.659382,1.498024,0.166770,RUNNING
1.625780,0.648277,9.300680,0.215076,0.166032,0.180108,0.757628,0.736014,1.030375,0.073941,RUNNING
0.711152,0.615590,9.106730,0.112738,0.124069,0.215353,0.805956,1.346541,0.607669,0.216442,RUNNING
0.689523,1.185045,7.672632,0.133050,0.217706,0.188625,1.758780,-0.088343,1.273764,0.163809,RUNNING
0.990403,1.262998,9.419874,0.201590,0.101758,0.223006,1.559433,0.774015,1.049762,0.288591,RUNNING
1.213020,0.740369,9.003376,0.209732,0.200914,0.281704,1.160482,0.630570,1.464586,0.370767,RUNNING
0.868352,0.412845,8.098004,0.094276,0.151073,0.151937,0.577216,1.042906,1.157310,0.346044,RUNNING
1.107502,1.108782,8.310509,0.132515,0.121488,0.195486,1.055238,0.994707,1.237055,0.442214,RUNNING
1.721831,0.714059,8.985960,0.170912,0.204122,0.184727,1.102341,0.592566,1.049975,0.342293,RUNNING
1.473929,1.077398,8.361086,0.147853,0.190302,0.226655,0.822574,0.724850,1.623196,0.433167,RUNNING
0.764906,1.268632,9.511239,0.192644,0.098066,0.273088,0.608440,1.274147,0.892355,0.319651,RUNNING
1.279880,0.707620,8.248294,0.147010,0.171755,0.131345,0.943062,0.526549,0.929501,0.257293,RUNNING
1.280305,0.827185,8.551255,0.172123,0.161856,0.288089,1.041114,0.344041,1.008313,0.241263,RUNNING
1.443285,1.047617,8.283546,0.210867,0.154668,0.167200,1.471275,1.000782,1.191903,0.284987,RUNNING
1.008765,1.063712,9.016547,0.076886,0.201207,0.200540,0.892636,0.474589,1.065792,0.384898,RUNNING
0.718290,1.559960,8.468418,0.110150,0.260543,0.183655,1.832452,1.319326,1.317462,0.268905,RUNNING
1.631871,0.351806,9.392647,0.130717,0.135909,0.161592,0.734164,0.558472,1.078415,0.343864,RUNNING
0.556944,0.668365,8.902486,0.112296,0.074863,0.200959,0.889637,0.693386,0.726823,0.403700,RUNNING
0.708813,0.276473,9.530417,0.198917,0.114288,0.190526,1.193306,0.547776,1.297603,0.288851,RUNNING
1.403672,0.831882,9.212860,0.214047,0.182313,0.258844,0.933443,1.071674,1.192466,0.394956,RUNNING
1.084708,0.639318,9.354146,0.058806,0.112761,0.189436,0.996559,0.250567,1.318284,0.386393,RUNNING
1.053022,0.726517,8.489458,0.106353,0.163667,0.147531,1.457743,1.311635,1.474688,0.377705,RUNNING
0.997963,0.700581,9.782422,0.169019,0.135758,0.160731,0.880771,0.945412,1.252776,0.417429,RUNNING
1.048119,0.095940,9.177291,0.217947,0.109869,0.326380,1.663914,1.159606,1.319915,0.322625,RUNNING
1.807494,0.658336,8.871006,0.165998,0.072045,0.150245,1.414212,0.814770,1.155656,0.377620,RUNNING
1.192646,0.943099,10.002403,0.147593,0.130234,0.163787,1.123029,0.805196,1.006974,0.286215,RUNNING
1.329027,0.348520,7.733294,0.091430,0.197408,0.250477,1.281751,1.453541,1.342691,0.446848,RUNNING
0.856805,1.006105,7.596386,0.164974,0.129443,0.185559,1.105210,1.130684,1.025578,0.165116,RUNNING
0.367461,1.593275,10.520971,0.265174,0.138932,0.153508,0.885283,0.903648,1.196392,0.118682,RUNNING
1.639549,1.011685,9.353765,0.223411,0.142121,0.176733,0.816498,0.955136,0.577738,0.252854,RUNNING
1.728626,0.464055,9.525988,0.207544,0.215930,0.207465,0.501016,1.124360,1.709552,0.182537,RUNNING
0.861658,-0.172302,9.498020,0.169476,0.194934,0.126365,1.022415,0.880219,0.905366,0.138293,RUNNING
1.092042,0.993298,8.556787,0.181033,0.235426,0.167600,1.034838,0.560332,1.260820,0.311536,RUNNING
1.149565,1.253051,8.388905,0.188489,0.069594,0.119607,1.008123,0.450987,1.464038,0.112479,RUNNING
0.602449,0.983553,10.000774,0.211397,0.221913,0.129656,1.310008,0.825999,0.678578,0.313824,RUNNING
1.005223,0.723132,8.395504,0.181107,0.125038,0.183420,1.162251,0.923855,1.365705,0.292608,RUNNING
1.120324,0.678596,8.386400,0.194934,0.174020,0.182566,0.924708,0.936057,1.432002,0.388418,RUNNING
0.318757,1.478328,9.388984,0.192606,0.178236,0.279452,0.905241,1.431489,1.282024,0.273661,RUNNING
0.949135,0.705238,8.856374,0.030656,0.132553,0.198374,1.198517,1.003047,0.906636,0.377820,RUNNING
1.325193,0.901190,8.774397,0.188582,0.172980,0.210468,0.999030,1.242497,1.251233,0.351934,RUNNING
0.849441,0.858384,9.364939,0.180845,0.198168,0.150606,0.901356,1.248131,1.359227,-0.029771,RUNNING
1.635107,1.172998,9.028224,0.096321,0.116516,0.100676,0.767669,0.587839,1.241109,0.264628,RUNNING
0.514973,0.465413,9.317548,0.223504,0.167965,0.180609,0.729332,1.097035,1.126219,0.346551,RUNNING
0.474616,0.653171,8.227871,0.149192,0.128398,0.124258,0.462983,1.278699,1.194378,0.343944,RUNNING
1.609139,0.552547,8.803407,0.241709,0.131665,0.182089,1.762989,0.695272,1.440220,0.328044,RUNNING
0.542972,0.348385,8.758570,0.146771,0.078601,0.294342,1.137036,1.108841,1.045420,0.332980,RUNNING
1.317230,1.075210,8.850860,0.201950,0.050112,0.258132,0.927403,1.171224,1.130223,0.231650,RUNNING
1.192937,0.668389,8.068611,0.111466,0.175872,0.201363,0.426134,0.717123,1.211833,0.188202,RUNNING
0.395644,0.903047,9.350935,0.096141,0.187878,0.147675,0.733711,1.474282,1.065201,0.365827,RUNNING
0.966984,1.402354,9.497871,0.214624,0.130530,0.136450,1.126962,0.924856,0.734594,0.041849,RUNNING
1.223512,0.839931,8.809376,0.195738,0.164193,0.234281,1.167671,1.187302,1.134728,0.249356,RUNNING
2.392921,0.686104,8.259912,0.235270,0.222474,0.294378,0.849950,1.308560,0.294543,0.343395,RUNNING
1.190189,0.775498,8.940068,0.150556,0.236507,0.084112,1.062424,0.713080,0.890753,0.186449,RUNNING
1.126940,0.224606,8.644820,0.207138,0.209595,0.155889,0.773950,1.292058,0.886837,0.425626,RUNNING
1.196039,1.125236,8.234409,0.056729,0.178747,0.176953,1.152836,1.120431,1.475228,0.318708,RUNNING
1.622003,0.882922,9.251641,0.202569,0.199699,0.260260,1.005611,1.085382,1.131259,0.419970,RUNNING
0.907648,0.942541,9.172043,0.233779,0.156042,0.234295,0.793416,1.059444,1.383786,0.331590,RUNNING
1.352066,0.023654,8.623954,0.106834,0.139819,0.200280,0.926452,1.134840,0.543884,0.492962,RUNNING
1.636290,0.928157,8.706369,0.235433,0.171596,0.192447,1.298596,0.945152,1.265575,0.317131,RUNNING
1.021613,0.163776,9.331078,0.059951,0.120052,0.284665,1.088951,0.418994,1.060157,0.204883,RUNNING
0.855471,0.525195,9.058923,0.187331,0.127641,0.115355,1.131711,0.622498,1.084324,0.254299,RUNNING
1.006692,0.153029,9.223071,0.104476,0.143204,0.149073,1.009747,0.220240,1.449126,0.440596,RUNNING
0.747855,1.018656,8.615949,0.111602,0.210021,0.179068,1.985121,0.764044,0.932587,0.224640,RUNNING
0.358708,1.240049,8.523761,0.173603,0.125888,0.209585,0.856534,0.665345,1.406040,0.319770,RUNNING
0.800691,0.995158,9.283007,0.186816,0.210755,0.118439,1.112541,0.988899,1.041873,0.309332,RUNNING
0.790249,0.876713,8.303596,0.168779,0.150872,0.291938,1.189323,1.571994,1.250790,0.160516,RUNNING
0.696464,0.216187,9.273557,0.060531,0.226144,0.315655,0.895532,1.261011,1.447218,0.139098,RUNNING
1.402481,1.279478,9.156923,0.146553,0.117399,0.236046,0.599373,0.930110,0.903963,0.183478,RUNNING
1.495972,1.374936,9.157815,0.286459,0.149381,0.278812,1.325546,0.811461,1.200012,0.273490,RUNNING
0.882956,1.147057,9.061782,0.195217,0.076375,0.205642,0.923813,0.826970,1.379806,0.443501,RUNNING
1.583236,0.828900,7.465672,0.136627,0.139825,0.195375,1.129444,0.965726,0.939955,0.197635,RUNNING
1.593048,0.658002,8.446364,0.155920,0.126214,0.185615,1.071579,0.837129,0.772675,0.235875,RUNNING
1.062228,1.170384,8.633830,0.169348,0.126016,0.229084,0.601697,0.214176,0.761037,0.378723,RUNNING
0.973604,1.373832,8.944413,0.115897,0.207867,0.218933,0.763420,0.573878,1.461354,0.356562,RUNNING
0.899220,0.507754,9.219172,0.164274,0.208002,0.217372,1.065348,1.355748,1.296373,0.382877,RUNNING
1.262232,0.408309,9.124576,0.082709,0.114746,0.214060,0.586782,0.171780,0.780947,0.119305,RUNNING
0.745038,0.867790,8.501898,0.116253,0.107379,0.119579,1.023889,1.227639,0.987959,0.220798,RUNNING
1.939326,0.374033,10.459780,0.057903,0.135093,0.212661,1.439155,0.750022,1.483267,0.324204,RUNNING
1.124108,1.156611,9.341991,0.040720,0.184663,0.284890,1.025527,0.130703,1.391648,0.503980,RUNNING
1.179394,0.645683,8.300782,0.229632,0.134328,0.150200,0.957820,1.140613,0.823162,0.149719,RUNNING
